File Name,Test Type,Cycle ID,Battery ID,Capacity,File Path,ambient_temperature
00372.csv,impedance,3,B0048,,C:\Projects\Battery Engineering\data,24
00373.csv,discharge,4,B0048,1.507693348,C:\Projects\Battery Engineering\data,4
00374.csv,charge,5,B0048,,C:\Projects\Battery Engineering\data,4
00375.csv,discharge,6,B0048,1.498922334,C:\Projects\Battery Engineering\data,4
00376.csv,charge,7,B0048,,C:\Projects\Battery Engineering\data,4
00377.csv,discharge,8,B0048,1.47829195,C:\Projects\Battery Engineering\data,4
00378.csv,charge,9,B0048,,C:\Projects\Battery Engineering\data,4
00379.csv,discharge,10,B0048,1.461856891,C:\Projects\Battery Engineering\data,4
00380.csv,charge,11,B0048,,C:\Projects\Battery Engineering\data,4
00381.csv,discharge,12,B0048,1.450959271,C:\Projects\Battery Engineering\data,4
00382.csv,impedance,13,B0048,,C:\Projects\Battery Engineering\data,24
00383.csv,charge,14,B0048,,C:\Projects\Battery Engineering\data,4
00384.csv,impedance,15,B0048,,C:\Projects\Battery Engineering\data,24
00385.csv,discharge,16,B0048,1.451746997,C:\Projects\Battery Engineering\data,4
00386.csv,impedance,17,B0048,,C:\Projects\Battery Engineering\data,24
00387.csv,charge,18,B0048,,C:\Projects\Battery Engineering\data,4
00388.csv,impedance,19,B0048,,C:\Projects\Battery Engineering\data,24
00389.csv,discharge,20,B0048,1.444392866,C:\Projects\Battery Engineering\data,4
00390.csv,charge,21,B0048,,C:\Projects\Battery Engineering\data,4
00391.csv,discharge,22,B0048,1.432738324,C:\Projects\Battery Engineering\data,4
00392.csv,charge,23,B0048,,C:\Projects\Battery Engineering\data,4
00393.csv,discharge,24,B0048,1.417241201,C:\Projects\Battery Engineering\data,4
00394.csv,charge,25,B0048,,C:\Projects\Battery Engineering\data,4
00395.csv,discharge,26,B0048,1.405755994,C:\Projects\Battery Engineering\data,4
00396.csv,charge,27,B0048,,C:\Projects\Battery Engineering\data,4
00397.csv,discharge,28,B0048,1.390270627,C:\Projects\Battery Engineering\data,4
00398.csv,impedance,29,B0048,,C:\Projects\Battery Engineering\data,24
00399.csv,charge,30,B0048,,C:\Projects\Battery Engineering\data,4
00400.csv,impedance,31,B0048,,C:\Projects\Battery Engineering\data,24
00401.csv,discharge,32,B0048,1.419665931,C:\Projects\Battery Engineering\data,4
00402.csv,impedance,33,B0048,,C:\Projects\Battery Engineering\data,24
00403.csv,charge,34,B0048,,C:\Projects\Battery Engineering\data,4
00404.csv,impedance,35,B0048,,C:\Projects\Battery Engineering\data,24
00405.csv,discharge,36,B0048,1.419056399,C:\Projects\Battery Engineering\data,4
00406.csv,charge,37,B0048,,C:\Projects\Battery Engineering\data,4
00407.csv,discharge,38,B0048,1.404272357,C:\Projects\Battery Engineering\data,4
00408.csv,charge,39,B0048,,C:\Projects\Battery Engineering\data,4
00409.csv,discharge,40,B0048,1.391614049,C:\Projects\Battery Engineering\data,4
00410.csv,charge,41,B0048,,C:\Projects\Battery Engineering\data,4
00411.csv,discharge,42,B0048,1.374961835,C:\Projects\Battery Engineering\data,4
00412.csv,charge,43,B0048,,C:\Projects\Battery Engineering\data,4
00413.csv,discharge,44,B0048,1.354515571,C:\Projects\Battery Engineering\data,4
00414.csv,impedance,45,B0048,,C:\Projects\Battery Engineering\data,24
00415.csv,charge,46,B0048,,C:\Projects\Battery Engineering\data,4
00416.csv,impedance,47,B0048,,C:\Projects\Battery Engineering\data,24
00417.csv,discharge,48,B0048,1.344022307,C:\Projects\Battery Engineering\data,4
00418.csv,charge,49,B0048,,C:\Projects\Battery Engineering\data,4
00419.csv,discharge,50,B0048,0,C:\Projects\Battery Engineering\data,4
00420.csv,charge,51,B0048,,C:\Projects\Battery Engineering\data,4
00421.csv,discharge,52,B0048,1.372384476,C:\Projects\Battery Engineering\data,4
00422.csv,charge,53,B0048,,C:\Projects\Battery Engineering\data,4
00423.csv,discharge,54,B0048,1.318410575,C:\Projects\Battery Engineering\data,4
00424.csv,charge,55,B0048,,C:\Projects\Battery Engineering\data,4
00425.csv,discharge,56,B0048,1.31127276,C:\Projects\Battery Engineering\data,4
00426.csv,impedance,57,B0048,,C:\Projects\Battery Engineering\data,24
00427.csv,charge,58,B0048,,C:\Projects\Battery Engineering\data,4
00428.csv,impedance,59,B0048,,C:\Projects\Battery Engineering\data,24
00429.csv,discharge,60,B0048,1.297017242,C:\Projects\Battery Engineering\data,4
00430.csv,charge,61,B0048,,C:\Projects\Battery Engineering\data,4
00431.csv,discharge,62,B0048,1.299521953,C:\Projects\Battery Engineering\data,4
00432.csv,charge,63,B0048,,C:\Projects\Battery Engineering\data,4
00433.csv,discharge,64,B0048,1.282615407,C:\Projects\Battery Engineering\data,4
00434.csv,charge,65,B0048,,C:\Projects\Battery Engineering\data,4
00435.csv,discharge,66,B0048,1.275289015,C:\Projects\Battery Engineering\data,4
00436.csv,charge,67,B0048,,C:\Projects\Battery Engineering\data,4
00437.csv,discharge,68,B0048,1.273557247,C:\Projects\Battery Engineering\data,4
00438.csv,impedance,69,B0048,,C:\Projects\Battery Engineering\data,24
00439.csv,charge,70,B0048,,C:\Projects\Battery Engineering\data,4
00440.csv,impedance,71,B0048,,C:\Projects\Battery Engineering\data,24
00441.csv,discharge,72,B0048,1.259411433,C:\Projects\Battery Engineering\data,4
00442.csv,charge,73,B0048,,C:\Projects\Battery Engineering\data,4
00443.csv,discharge,74,B0048,1.263163259,C:\Projects\Battery Engineering\data,4
00444.csv,charge,75,B0048,,C:\Projects\Battery Engineering\data,4
00445.csv,discharge,76,B0048,1.249171731,C:\Projects\Battery Engineering\data,4
00446.csv,charge,77,B0048,,C:\Projects\Battery Engineering\data,4
00447.csv,discharge,78,B0048,1.233984348,C:\Projects\Battery Engineering\data,4
00448.csv,charge,79,B0048,,C:\Projects\Battery Engineering\data,4
00449.csv,discharge,80,B0048,1.240031992,C:\Projects\Battery Engineering\data,4
00450.csv,impedance,81,B0048,,C:\Projects\Battery Engineering\data,24
00451.csv,charge,82,B0048,,C:\Projects\Battery Engineering\data,4
00452.csv,impedance,83,B0048,,C:\Projects\Battery Engineering\data,24
00453.csv,discharge,84,B0048,1.303708572,C:\Projects\Battery Engineering\data,4
00454.csv,impedance,85,B0048,,C:\Projects\Battery Engineering\data,24
00455.csv,charge,86,B0048,,C:\Projects\Battery Engineering\data,4
00456.csv,impedance,87,B0048,,C:\Projects\Battery Engineering\data,24
00457.csv,discharge,88,B0048,1.315055963,C:\Projects\Battery Engineering\data,4
00458.csv,charge,89,B0048,,C:\Projects\Battery Engineering\data,4
00459.csv,discharge,90,B0048,1.28887383,C:\Projects\Battery Engineering\data,4
00460.csv,charge,91,B0048,,C:\Projects\Battery Engineering\data,4
00461.csv,discharge,92,B0048,1.28771376,C:\Projects\Battery Engineering\data,4
00462.csv,charge,93,B0048,,C:\Projects\Battery Engineering\data,4
00463.csv,discharge,94,B0048,1.267337999,C:\Projects\Battery Engineering\data,4
00464.csv,charge,95,B0048,,C:\Projects\Battery Engineering\data,4
00465.csv,discharge,96,B0048,1.250594346,C:\Projects\Battery Engineering\data,4
00466.csv,impedance,97,B0048,,C:\Projects\Battery Engineering\data,24
00467.csv,charge,98,B0048,,C:\Projects\Battery Engineering\data,4
00468.csv,impedance,99,B0048,,C:\Projects\Battery Engineering\data,24
00469.csv,discharge,100,B0048,1.248713118,C:\Projects\Battery Engineering\data,4
00470.csv,charge,101,B0048,,C:\Projects\Battery Engineering\data,4
00471.csv,discharge,102,B0048,1.248002326,C:\Projects\Battery Engineering\data,4
00472.csv,charge,103,B0048,,C:\Projects\Battery Engineering\data,4
00473.csv,discharge,104,B0048,1.230089524,C:\Projects\Battery Engineering\data,4
00474.csv,charge,105,B0048,,C:\Projects\Battery Engineering\data,4
00475.csv,discharge,106,B0048,1.224419712,C:\Projects\Battery Engineering\data,4
00476.csv,charge,107,B0048,,C:\Projects\Battery Engineering\data,4
00477.csv,discharge,108,B0048,1.218668285,C:\Projects\Battery Engineering\data,4
00478.csv,impedance,109,B0048,,C:\Projects\Battery Engineering\data,24
00479.csv,charge,110,B0048,,C:\Projects\Battery Engineering\data,4
00480.csv,impedance,111,B0048,,C:\Projects\Battery Engineering\data,24
00481.csv,discharge,112,B0048,1.203786524,C:\Projects\Battery Engineering\data,4
00482.csv,charge,113,B0048,,C:\Projects\Battery Engineering\data,4
00483.csv,discharge,114,B0048,1.19476423,C:\Projects\Battery Engineering\data,4
00484.csv,charge,115,B0048,,C:\Projects\Battery Engineering\data,4
00485.csv,discharge,116,B0048,1.205209189,C:\Projects\Battery Engineering\data,4
00486.csv,charge,117,B0048,,C:\Projects\Battery Engineering\data,4
00487.csv,discharge,118,B0048,1.195574659,C:\Projects\Battery Engineering\data,4
00488.csv,charge,119,B0048,,C:\Projects\Battery Engineering\data,4
00489.csv,discharge,120,B0048,1.18884971,C:\Projects\Battery Engineering\data,4
00490.csv,impedance,121,B0048,,C:\Projects\Battery Engineering\data,24
00491.csv,charge,122,B0048,,C:\Projects\Battery Engineering\data,4
00492.csv,impedance,123,B0048,,C:\Projects\Battery Engineering\data,24
00493.csv,discharge,124,B0048,1.191560525,C:\Projects\Battery Engineering\data,4
00494.csv,charge,125,B0048,,C:\Projects\Battery Engineering\data,4
00495.csv,discharge,126,B0048,1.172658715,C:\Projects\Battery Engineering\data,4
00496.csv,charge,127,B0048,,C:\Projects\Battery Engineering\data,4
00497.csv,discharge,128,B0048,1.184113387,C:\Projects\Battery Engineering\data,4
00498.csv,charge,129,B0048,,C:\Projects\Battery Engineering\data,4
00499.csv,discharge,130,B0048,1.157682512,C:\Projects\Battery Engineering\data,4
00500.csv,charge,131,B0048,,C:\Projects\Battery Engineering\data,4
00501.csv,discharge,132,B0048,0,C:\Projects\Battery Engineering\data,4
00502.csv,impedance,133,B0048,,C:\Projects\Battery Engineering\data,24
00503.csv,charge,134,B0048,,C:\Projects\Battery Engineering\data,4
00504.csv,impedance,135,B0048,,C:\Projects\Battery Engineering\data,24
00505.csv,discharge,136,B0048,1.259355851,C:\Projects\Battery Engineering\data,4
00506.csv,impedance,137,B0048,,C:\Projects\Battery Engineering\data,24
00507.csv,charge,138,B0048,,C:\Projects\Battery Engineering\data,4
00508.csv,impedance,139,B0048,,C:\Projects\Battery Engineering\data,24
00509.csv,discharge,140,B0048,1.265883375,C:\Projects\Battery Engineering\data,4
00510.csv,charge,141,B0048,,C:\Projects\Battery Engineering\data,4
00511.csv,discharge,142,B0048,1.247259867,C:\Projects\Battery Engineering\data,4
00512.csv,charge,143,B0048,,C:\Projects\Battery Engineering\data,4
00513.csv,discharge,144,B0048,1.232808747,C:\Projects\Battery Engineering\data,4
00514.csv,charge,145,B0048,,C:\Projects\Battery Engineering\data,4
00515.csv,discharge,146,B0048,1.231959278,C:\Projects\Battery Engineering\data,4
00516.csv,charge,147,B0048,,C:\Projects\Battery Engineering\data,4
00517.csv,discharge,148,B0048,1.220785786,C:\Projects\Battery Engineering\data,4
00518.csv,impedance,149,B0048,,C:\Projects\Battery Engineering\data,24
00519.csv,charge,150,B0048,,C:\Projects\Battery Engineering\data,4
00520.csv,impedance,151,B0048,,C:\Projects\Battery Engineering\data,24
00521.csv,discharge,152,B0048,1.22754413,C:\Projects\Battery Engineering\data,4
00522.csv,impedance,153,B0048,,C:\Projects\Battery Engineering\data,24
00523.csv,charge,154,B0048,,C:\Projects\Battery Engineering\data,4
00524.csv,impedance,155,B0048,,C:\Projects\Battery Engineering\data,24
00525.csv,discharge,156,B0048,1.238678841,C:\Projects\Battery Engineering\data,4
00526.csv,charge,157,B0048,,C:\Projects\Battery Engineering\data,4
00527.csv,discharge,158,B0048,1.228357776,C:\Projects\Battery Engineering\data,4
00528.csv,charge,159,B0048,,C:\Projects\Battery Engineering\data,4
00529.csv,discharge,160,B0048,1.209548151,C:\Projects\Battery Engineering\data,4
00530.csv,charge,161,B0048,,C:\Projects\Battery Engineering\data,4
00531.csv,discharge,162,B0048,1.208214207,C:\Projects\Battery Engineering\data,4
00532.csv,charge,163,B0048,,C:\Projects\Battery Engineering\data,4
00533.csv,discharge,164,B0048,0,C:\Projects\Battery Engineering\data,4
00534.csv,impedance,165,B0048,,C:\Projects\Battery Engineering\data,24
00535.csv,charge,166,B0048,,C:\Projects\Battery Engineering\data,4
00536.csv,impedance,167,B0048,,C:\Projects\Battery Engineering\data,24
00537.csv,discharge,168,B0048,1.299873454,C:\Projects\Battery Engineering\data,4
00538.csv,impedance,169,B0048,,C:\Projects\Battery Engineering\data,24
00539.csv,charge,170,B0048,,C:\Projects\Battery Engineering\data,4
00540.csv,impedance,171,B0048,,C:\Projects\Battery Engineering\data,24
00541.csv,discharge,172,B0048,1.269122065,C:\Projects\Battery Engineering\data,4
00542.csv,charge,173,B0048,,C:\Projects\Battery Engineering\data,4
00543.csv,discharge,174,B0048,1.255514463,C:\Projects\Battery Engineering\data,4
00544.csv,charge,175,B0048,,C:\Projects\Battery Engineering\data,4
00545.csv,discharge,176,B0048,1.251987693,C:\Projects\Battery Engineering\data,4
00546.csv,charge,177,B0048,,C:\Projects\Battery Engineering\data,4
00547.csv,discharge,178,B0048,1.2374982,C:\Projects\Battery Engineering\data,4
00548.csv,charge,179,B0048,,C:\Projects\Battery Engineering\data,4
00549.csv,discharge,180,B0048,1.223127397,C:\Projects\Battery Engineering\data,4
00550.csv,impedance,181,B0048,,C:\Projects\Battery Engineering\data,24
00551.csv,charge,182,B0048,,C:\Projects\Battery Engineering\data,4
00552.csv,impedance,183,B0048,,C:\Projects\Battery Engineering\data,24
00553.csv,discharge,0,B0046,1.728239232,C:\Projects\Battery Engineering\data,4
00554.csv,impedance,1,B0046,,C:\Projects\Battery Engineering\data,24
00555.csv,charge,2,B0046,,C:\Projects\Battery Engineering\data,4
00556.csv,impedance,3,B0046,,C:\Projects\Battery Engineering\data,24
00557.csv,discharge,4,B0046,1.516148847,C:\Projects\Battery Engineering\data,4
00558.csv,charge,5,B0046,,C:\Projects\Battery Engineering\data,4
00559.csv,discharge,6,B0046,1.503121191,C:\Projects\Battery Engineering\data,4
00560.csv,charge,7,B0046,,C:\Projects\Battery Engineering\data,4
00561.csv,discharge,8,B0046,1.485865661,C:\Projects\Battery Engineering\data,4
00562.csv,charge,9,B0046,,C:\Projects\Battery Engineering\data,4
00563.csv,discharge,10,B0046,1.469456232,C:\Projects\Battery Engineering\data,4
00564.csv,charge,11,B0046,,C:\Projects\Battery Engineering\data,4
00565.csv,discharge,12,B0046,1.458955459,C:\Projects\Battery Engineering\data,4
00566.csv,impedance,13,B0046,,C:\Projects\Battery Engineering\data,24
00567.csv,charge,14,B0046,,C:\Projects\Battery Engineering\data,4
00568.csv,impedance,15,B0046,,C:\Projects\Battery Engineering\data,24
00569.csv,discharge,16,B0046,1.455685356,C:\Projects\Battery Engineering\data,4
00570.csv,impedance,17,B0046,,C:\Projects\Battery Engineering\data,24
00571.csv,charge,18,B0046,,C:\Projects\Battery Engineering\data,4
00572.csv,impedance,19,B0046,,C:\Projects\Battery Engineering\data,24
00573.csv,discharge,20,B0046,1.456232262,C:\Projects\Battery Engineering\data,4
00574.csv,charge,21,B0046,,C:\Projects\Battery Engineering\data,4
00575.csv,discharge,22,B0046,1.444059224,C:\Projects\Battery Engineering\data,4
00576.csv,charge,23,B0046,,C:\Projects\Battery Engineering\data,4
00577.csv,discharge,24,B0046,1.428294265,C:\Projects\Battery Engineering\data,4
00578.csv,charge,25,B0046,,C:\Projects\Battery Engineering\data,4
00579.csv,discharge,26,B0046,1.419984895,C:\Projects\Battery Engineering\data,4
00580.csv,charge,27,B0046,,C:\Projects\Battery Engineering\data,4
00581.csv,discharge,28,B0046,1.404322602,C:\Projects\Battery Engineering\data,4
00582.csv,impedance,29,B0046,,C:\Projects\Battery Engineering\data,24
00583.csv,charge,30,B0046,,C:\Projects\Battery Engineering\data,4
00584.csv,impedance,31,B0046,,C:\Projects\Battery Engineering\data,24
00585.csv,discharge,32,B0046,1.42343513,C:\Projects\Battery Engineering\data,4
00586.csv,impedance,33,B0046,,C:\Projects\Battery Engineering\data,24
00587.csv,charge,34,B0046,,C:\Projects\Battery Engineering\data,4
00588.csv,impedance,35,B0046,,C:\Projects\Battery Engineering\data,24
00589.csv,discharge,36,B0046,1.433994886,C:\Projects\Battery Engineering\data,4
00590.csv,charge,37,B0046,,C:\Projects\Battery Engineering\data,4
00591.csv,discharge,38,B0046,1.418517705,C:\Projects\Battery Engineering\data,4
00592.csv,charge,39,B0046,,C:\Projects\Battery Engineering\data,4
00593.csv,discharge,40,B0046,1.405631334,C:\Projects\Battery Engineering\data,4
00594.csv,charge,41,B0046,,C:\Projects\Battery Engineering\data,4
00595.csv,discharge,42,B0046,1.389021403,C:\Projects\Battery Engineering\data,4
00596.csv,charge,43,B0046,,C:\Projects\Battery Engineering\data,4
00597.csv,discharge,44,B0046,1.372333908,C:\Projects\Battery Engineering\data,4
00598.csv,impedance,45,B0046,,C:\Projects\Battery Engineering\data,24
00599.csv,charge,46,B0046,,C:\Projects\Battery Engineering\data,4
00600.csv,impedance,47,B0046,,C:\Projects\Battery Engineering\data,24
00601.csv,discharge,48,B0046,1.361577891,C:\Projects\Battery Engineering\data,4
00602.csv,charge,49,B0046,,C:\Projects\Battery Engineering\data,4
00603.csv,discharge,50,B0046,0,C:\Projects\Battery Engineering\data,4
00604.csv,charge,51,B0046,,C:\Projects\Battery Engineering\data,4
00605.csv,discharge,52,B0046,1.410028202,C:\Projects\Battery Engineering\data,4
00606.csv,charge,53,B0046,,C:\Projects\Battery Engineering\data,4
00607.csv,discharge,54,B0046,1.339567137,C:\Projects\Battery Engineering\data,4
00608.csv,charge,55,B0046,,C:\Projects\Battery Engineering\data,4
00609.csv,discharge,56,B0046,1.329151549,C:\Projects\Battery Engineering\data,4
00610.csv,impedance,57,B0046,,C:\Projects\Battery Engineering\data,24
00611.csv,charge,58,B0046,,C:\Projects\Battery Engineering\data,4
00612.csv,impedance,59,B0046,,C:\Projects\Battery Engineering\data,24
00613.csv,discharge,60,B0046,1.318168703,C:\Projects\Battery Engineering\data,4
00614.csv,charge,61,B0046,,C:\Projects\Battery Engineering\data,4
00615.csv,discharge,62,B0046,1.312423708,C:\Projects\Battery Engineering\data,4
00616.csv,charge,63,B0046,,C:\Projects\Battery Engineering\data,4
00617.csv,discharge,64,B0046,1.299323753,C:\Projects\Battery Engineering\data,4
00618.csv,charge,65,B0046,,C:\Projects\Battery Engineering\data,4
00619.csv,discharge,66,B0046,1.287748304,C:\Projects\Battery Engineering\data,4
00620.csv,charge,67,B0046,,C:\Projects\Battery Engineering\data,4
